server_id,sample_date,cpu_avg_pct,cpu_peak_pct,cpu_p95_pct,mem_avg_pct,mem_peak_pct,mem_p95_pct,disk_iops_avg,disk_iops_peak,disk_read_iops_avg,disk_write_iops_avg,disk_throughput_mbps_avg,net_in_gb,net_out_gb,net_in_peak_mbps,net_out_peak_mbps
srv-0220,2026-08-09,19.2,57.2,43.9,41.6,43.8,43.0,31.8,138.4,17.5,14.3,1.59,0.928,1.107,0.5,0.6
srv-0220,2026-08-10,25.1,32.9,30.2,43.5,51.7,48.9,72.0,186.1,39.6,32.4,3.6,0.717,0.922,0.6,0.8
srv-0220,2026-08-11,30.0,50.8,43.5,44.3,51.3,48.9,77.6,148.5,42.7,34.9,3.88,1.069,1.072,1.0,0.9
srv-0220,2026-08-12,36.3,48.3,44.1,44.3,48.1,46.8,72.2,148.1,39.7,32.5,3.61,1.006,0.607,0.6,0.4
srv-0220,2026-08-13,34.9,99,76.6,44.3,46.9,46.0,79.9,372.7,43.9,36.0,3.99,1.329,1.643,0.5,1.2
srv-0220,2026-08-14,25.7,36.1,32.4,43.4,50.0,47.7,72.5,138.4,39.9,32.6,3.62,0.929,0.808,0.7,0.5
srv-0220,2026-08-15,20.3,31.5,27.6,42.2,45.0,44.0,39.0,94.9,21.5,17.6,1.95,0.427,0.434,0.4,0.2
srv-0220,2026-08-16,18.6,28.2,24.9,42.1,49.2,46.7,38.0,84.2,20.9,17.1,1.9,0.705,0.507,0.6,0.3
srv-0220,2026-08-17,31.3,47.2,41.7,43.7,47.9,46.4,56.3,136.3,31.0,25.3,2.82,1.011,0.744,0.4,0.7
srv-0220,2026-08-18,32.3,45.7,41.0,44.7,49.6,47.9,58.1,135.3,31.9,26.1,2.9,0.885,0.589,0.6,0.5
srv-0220,2026-08-19,31.4,40.7,37.5,43.9,47.2,46.0,63.3,124.0,34.8,28.5,3.17,0.509,0.984,0.3,0.7
srv-0220,2026-08-20,36.0,58.4,50.6,44.4,50.9,48.6,53.7,103.8,29.6,24.2,2.69,0.993,0.586,0.7,0.4
srv-0220,2026-08-21,26.9,34.2,31.7,43.4,48.8,46.9,62.4,146.6,34.3,28.1,3.12,0.62,0.75,0.2,0.5
srv-0220,2026-08-22,21.1,32.5,28.5,42.5,50.5,47.7,54.0,135.1,29.7,24.3,2.7,0.717,0.665,0.6,0.4
srv-0220,2026-08-23,24.8,41.8,35.8,42.5,48.8,46.6,44.3,100.1,24.4,19.9,2.21,0.57,0.415,0.3,0.2
srv-0220,2026-08-24,32.3,48.8,43.0,44.3,48.3,46.9,72.4,161.5,39.8,32.6,3.62,1.089,0.937,0.7,0.8
srv-0220,2026-08-25,39.0,56.8,50.6,45.1,50.5,48.6,91.8,249.8,50.5,41.3,4.59,0.7,1.298,0.6,1.2
srv-0220,2026-08-26,32.9,51.9,45.3,44.0,50.1,48.0,73.4,170.4,40.4,33.0,3.67,0.914,0.963,0.4,0.8
srv-0220,2026-08-27,30.2,38.4,35.5,44.4,47.6,46.5,68.2,138.9,37.5,30.7,3.41,1.137,0.622,0.6,0.6
srv-0220,2026-08-28,36.4,53.1,47.3,45.1,53.2,50.3,69.4,137.9,38.2,31.2,3.47,0.971,0.655,0.9,0.6
srv-0220,2026-08-29,19.5,32.9,28.2,41.6,44.4,43.4,37.8,100.0,20.8,17.0,1.89,0.614,0.372,0.3,0.2
srv-0220,2026-08-30,17.4,28.9,24.9,41.6,50.6,47.4,32.8,86.9,18.0,14.7,1.64,0.535,0.429,0.3,0.4
srv-0220,2026-08-31,33.0,52.1,45.4,44.7,48.8,47.4,57.7,144.9,31.7,26.0,2.89,1.172,1.131,1.0,1.2
srv-0220,2026-09-01,35.8,50.9,45.6,44.5,50.4,48.3,54.4,134.4,29.9,24.5,2.72,0.964,0.727,0.4,0.3
srv-0220,2026-09-02,34.7,50.9,45.2,44.3,53.3,50.2,66.1,150.7,36.4,29.8,3.31,0.555,0.567,0.2,0.2
srv-0220,2026-09-03,34.8,49.8,44.5,44.5,51.7,49.2,60.2,118.0,33.1,27.1,3.01,0.605,0.686,0.4,0.6
srv-0220,2026-09-04,30.0,51.0,43.6,44.7,53.0,50.1,65.0,144.3,35.7,29.2,3.25,0.868,0.999,0.8,0.6
srv-0220,2026-09-05,17.1,22.2,20.4,41.5,45.0,43.8,36.2,73.7,19.9,16.3,1.81,0.591,0.665,0.4,0.4
srv-0220,2026-09-06,23.2,36.2,31.6,42.0,47.7,45.7,43.7,96.0,24.0,19.7,2.18,0.412,0.484,0.2,0.3
srv-0222,2026-08-08,11.1,15.4,13.9,74.5,83.1,80.1,33.3,63.4,18.3,15.0,1.66,0.427,0.538,0.2,0.5
srv-0222,2026-08-09,11.6,15.4,14.1,75.3,87.4,83.1,34.9,70.7,19.2,15.7,1.74,0.614,0.416,0.3,0.4
srv-0222,2026-08-10,15.7,21.1,19.2,76.9,81.8,80.1,37.9,75.2,20.8,17.0,1.89,0.491,0.364,0.2,0.2
srv-0222,2026-08-11,15.2,20.9,18.9,77.7,87.1,83.8,45.7,113.2,25.1,20.5,2.28,0.913,0.46,0.7,0.2
srv-0222,2026-08-12,19.2,28.2,25.0,78.8,90.2,86.2,34.4,84.6,18.9,15.5,1.72,0.888,0.598,0.6,0.6
srv-0222,2026-08-13,17.7,42.5,33.8,77.2,91.2,86.3,43.1,146.6,23.7,19.4,2.15,1.533,0.91,0.8,0.7
srv-0222,2026-08-14,17.6,23.4,21.3,78.3,86.0,83.3,38.4,91.6,21.1,17.3,1.92,0.974,0.493,0.5,0.2
srv-0222,2026-08-15,10.8,17.8,15.3,73.9,89.3,83.9,30.5,74.0,16.8,13.7,1.52,0.286,0.5,0.2,0.4
srv-0222,2026-08-16,12.8,17.2,15.6,74.2,87.4,82.8,21.5,44.6,11.8,9.7,1.07,0.456,0.506,0.4,0.5
srv-0222,2026-08-17,14.6,21.1,18.8,77.2,94.1,88.2,30.8,63.6,16.9,13.9,1.54,0.515,0.51,0.3,0.5
srv-0222,2026-08-18,19.7,26.6,24.2,78.4,86.2,83.5,40.0,88.4,22.0,18.0,2.0,0.968,0.69,0.5,0.3
srv-0222,2026-08-19,19.0,32.3,27.6,78.0,91.6,86.8,42.5,85.5,23.4,19.1,2.12,0.945,0.504,0.5,0.4
srv-0222,2026-08-20,14.7,21.0,18.8,77.0,93.7,87.9,42.0,80.2,23.1,18.9,2.1,0.876,0.516,0.8,0.4
srv-0222,2026-08-21,18.3,28.8,25.1,79.1,91.9,87.4,57.6,124.0,31.7,25.9,2.88,0.587,0.638,0.3,0.3
srv-0222,2026-08-22,13.0,18.9,16.8,74.5,80.0,78.1,23.5,56.6,12.9,10.6,1.17,0.364,0.249,0.2,0.2
srv-0222,2026-08-23,12.3,18.6,16.4,74.0,87.0,82.4,20.9,53.7,11.5,9.4,1.05,0.613,0.454,0.4,0.2
srv-0222,2026-08-24,19.1,29.2,25.6,77.7,86.1,83.1,43.5,118.1,23.9,19.6,2.18,0.637,0.766,0.5,0.6
srv-0222,2026-08-25,19.5,30.1,26.4,78.8,84.6,82.6,40.3,88.4,22.2,18.1,2.02,0.701,0.813,0.4,0.5
srv-0222,2026-08-26,15.0,21.1,19.0,77.6,84.4,82.0,50.9,139.0,28.0,22.9,2.54,0.625,0.398,0.5,0.2
srv-0222,2026-08-27,17.5,23.1,21.1,78.5,86.6,83.7,36.7,71.0,20.2,16.5,1.83,0.483,0.591,0.4,0.3
srv-0222,2026-08-28,17.0,27.1,23.6,78.8,95.3,89.5,55.8,154.0,30.7,25.1,2.79,0.503,0.415,0.3,0.4
srv-0222,2026-08-29,13.3,19.2,17.1,75.4,91.8,86.1,27.9,53.4,15.4,12.6,1.4,0.586,0.584,0.3,0.5
srv-0222,2026-08-30,12.5,16.9,15.4,74.5,83.0,80.0,26.8,53.8,14.7,12.1,1.34,0.623,0.385,0.3,0.2
srv-0222,2026-08-31,17.1,25.8,22.8,77.3,81.8,80.2,44.5,117.8,24.5,20.0,2.22,0.692,0.61,0.3,0.6
srv-0222,2026-09-01,18.6,29.4,25.7,77.5,83.9,81.7,38.4,83.5,21.1,17.3,1.92,0.724,0.712,0.6,0.3
srv-0222,2026-09-02,18.1,27.7,24.4,79.7,92.0,87.7,42.6,102.4,23.5,19.2,2.13,0.906,0.451,0.6,0.3
srv-0222,2026-09-03,16.7,23.8,21.3,77.8,84.3,82.0,44.9,109.6,24.7,20.2,2.24,0.946,0.74,0.5,0.3
srv-0222,2026-09-04,15.3,21.9,19.6,77.3,87.5,84.0,35.3,93.5,19.4,15.9,1.77,0.826,0.474,0.6,0.2
srv-0222,2026-09-05,11.2,18.0,15.6,74.6,83.2,80.2,27.5,60.7,15.1,12.4,1.37,0.432,0.477,0.3,0.3
srv-0222,2026-09-06,12.2,35.6,27.4,74.0,85.7,81.6,23.9,85.4,13.1,10.7,1.19,0.792,0.593,0.7,0.6
srv-0224,2026-08-08,23.0,30.9,28.1,45.6,51.1,49.2,169.4,366.4,93.2,76.2,8.47,0.27,0.261,0.2,0.3
srv-0224,2026-08-09,21.2,30.9,27.5,44.9,49.0,47.6,127.9,277.5,70.3,57.5,6.39,0.445,0.387,0.2,0.2
srv-0224,2026-08-10,42.1,67.2,58.4,49.0,51.7,50.7,251.6,677.1,138.4,113.2,12.58,0.638,0.626,0.3,0.4
srv-0224,2026-08-11,45.0,99,80.1,49.0,54.9,52.8,252.6,908.2,138.9,113.7,12.63,1.504,0.851,1.0,0.3
srv-0224,2026-08-12,35.4,53.2,47.0,47.2,50.3,49.2,273.8,558.5,150.6,123.2,13.69,0.365,0.293,0.3,0.2
srv-0224,2026-08-13,32.3,47.4,42.1,47.9,54.1,51.9,312.6,683.0,171.9,140.7,15.63,0.667,0.464,0.3,0.4
srv-0224,2026-08-14,37.0,48.3,44.3,47.3,55.6,52.7,283.3,726.8,155.8,127.5,14.16,0.672,0.33,0.3,0.2
srv-0224,2026-08-15,28.9,39.3,35.7,46.0,49.7,48.4,203.6,426.1,112.0,91.6,10.18,0.481,0.457,0.4,0.4
srv-0224,2026-08-16,23.0,38.9,33.3,45.8,49.0,47.9,156.1,321.8,85.8,70.2,7.8,0.387,0.412,0.3,0.3
srv-0224,2026-08-17,44.0,64.4,57.3,48.6,56.6,53.8,314.1,684.3,172.7,141.3,15.7,0.459,0.602,0.2,0.4
srv-0224,2026-08-18,36.1,49.0,44.5,47.3,57.3,53.8,194.2,357.5,106.8,87.4,9.71,0.602,0.407,0.4,0.2
srv-0224,2026-08-19,37.7,99,77.6,48.8,56.1,53.5,321.4,1345.4,176.8,144.6,16.07,1.328,1.138,1.1,1.1
srv-0224,2026-08-20,35.3,54.2,47.6,48.6,54.3,52.3,311.8,693.5,171.5,140.3,15.59,0.698,0.358,0.3,0.3
srv-0224,2026-08-21,37.0,46.4,43.1,47.9,58.3,54.7,222.8,521.9,122.5,100.2,11.14,0.752,0.395,0.5,0.3
srv-0224,2026-08-22,26.0,35.7,32.3,45.7,49.7,48.3,154.3,324.0,84.9,69.4,7.72,0.392,0.363,0.3,0.3
srv-0224,2026-08-23,21.9,36.1,31.1,45.1,51.1,49.0,164.4,446.3,90.4,74.0,8.22,0.304,0.349,0.1,0.3
srv-0224,2026-08-24,42.6,55.1,50.7,49.0,55.0,52.9,227.1,633.1,124.9,102.2,11.36,0.673,0.552,0.5,0.4
srv-0224,2026-08-25,43.0,60.4,54.3,48.4,54.1,52.1,283.4,510.8,155.9,127.5,14.17,0.593,0.524,0.5,0.3
srv-0224,2026-08-26,32.0,49.2,43.2,47.3,52.6,50.8,285.8,653.7,157.2,128.6,14.29,0.7,0.576,0.3,0.3
srv-0224,2026-08-27,35.4,56.2,49.0,47.0,51.6,50.0,177.4,479.7,97.6,79.8,8.87,0.455,0.393,0.4,0.4
srv-0224,2026-08-28,32.4,47.4,42.2,47.0,56.3,53.1,178.9,480.5,98.4,80.5,8.94,0.539,0.556,0.3,0.3
srv-0224,2026-08-29,31.0,51.5,44.3,46.1,53.6,51.0,200.9,505.0,110.5,90.4,10.04,0.565,0.294,0.5,0.3
srv-0224,2026-08-30,25.4,38.4,33.9,45.5,51.4,49.3,171.8,476.8,94.5,77.3,8.59,0.506,0.264,0.3,0.1
srv-0224,2026-08-31,41.1,62.1,54.8,48.6,58.7,55.2,326.7,736.1,179.7,147.0,16.34,0.747,0.695,0.4,0.7
srv-0224,2026-09-01,35.3,47.0,42.9,47.8,55.2,52.6,242.1,637.5,133.2,108.9,12.11,0.747,0.458,0.4,0.2
srv-0224,2026-09-02,33.2,44.7,40.7,47.1,54.8,52.1,179.5,425.4,98.7,80.8,8.97,0.58,0.276,0.4,0.3
srv-0224,2026-09-03,34.2,47.0,42.5,47.7,52.5,50.8,214.2,453.3,117.8,96.4,10.71,0.439,0.429,0.3,0.4
srv-0224,2026-09-04,38.8,61.9,53.8,47.9,55.3,52.7,251.1,592.9,138.1,113.0,12.55,0.437,0.627,0.2,0.3
srv-0224,2026-09-05,24.2,38.1,33.2,45.3,49.7,48.2,198.4,368.7,109.1,89.3,9.92,0.407,0.254,0.2,0.1
srv-0224,2026-09-06,22.0,37.3,31.9,45.5,49.8,48.3,173.6,335.0,95.5,78.1,8.68,0.415,0.344,0.2,0.2
srv-0225,2026-08-08,22.4,36.3,31.4,82.1,97.5,92.1,85.4,224.8,47.0,38.5,4.27,0.502,0.489,0.2,0.3
srv-0225,2026-08-09,26.0,41.2,35.9,82.4,90.3,87.5,106.7,277.9,58.7,48.0,5.33,0.344,0.409,0.3,0.4
srv-0225,2026-08-10,44.0,62.2,55.8,89.0,99,95.5,186.0,412.2,102.3,83.7,9.3,0.599,0.896,0.3,0.3
srv-0225,2026-08-11,40.2,65.2,56.5,86.8,99,94.7,134.7,248.4,74.1,60.6,6.73,0.407,0.521,0.2,0.3
srv-0225,2026-08-12,30.2,50.9,43.7,85.6,92.4,90.0,180.2,483.7,99.1,81.1,9.01,0.456,0.636,0.2,0.5
srv-0225,2026-08-13,30.3,45.2,40.0,86.2,99,94.5,140.0,333.6,77.0,63.0,7.0,0.662,0.502,0.5,0.4
srv-0225,2026-08-14,34.7,59.0,50.5,85.9,99,94.4,129.6,318.1,71.3,58.3,6.48,0.531,0.668,0.2,0.4
srv-0225,2026-08-15,23.1,34.0,30.2,83.2,95.0,90.9,120.1,257.4,66.0,54.0,6.0,0.437,0.515,0.2,0.2
srv-0225,2026-08-16,25.9,37.2,33.2,84.0,98.6,93.5,143.4,385.0,78.9,64.5,7.17,0.548,0.503,0.4,0.2
srv-0225,2026-08-17,39.8,58.7,52.1,86.9,99,94.8,144.9,394.0,79.7,65.2,7.25,0.588,0.647,0.2,0.4
srv-0225,2026-08-18,38.7,54.5,49.0,86.2,97.0,93.2,156.8,321.3,86.3,70.6,7.84,0.558,0.57,0.5,0.3
srv-0225,2026-08-19,46.4,74.6,64.7,88.8,99,95.4,177.3,492.3,97.5,79.8,8.86,0.687,0.712,0.6,0.5
srv-0225,2026-08-20,34.2,54.1,47.1,87.5,98.8,94.9,143.2,354.6,78.8,64.5,7.16,0.829,0.749,0.7,0.7
srv-0225,2026-08-21,39.6,49.6,46.1,87.4,95.6,92.7,190.2,497.2,104.6,85.6,9.51,0.437,0.774,0.3,0.8
srv-0225,2026-08-22,27.6,45.2,39.0,82.9,99,93.3,133.3,300.3,73.3,60.0,6.67,0.481,0.487,0.3,0.4
srv-0225,2026-08-23,28.1,39.1,35.3,83.9,96.5,92.1,113.1,223.3,62.2,50.9,5.66,0.295,0.332,0.1,0.1
srv-0225,2026-08-24,32.5,51.1,44.6,87.3,99,94.9,175.2,427.0,96.4,78.9,8.76,0.528,0.796,0.3,0.7
srv-0225,2026-08-25,46.3,64.0,57.8,88.4,98.0,94.7,235.4,541.3,129.5,105.9,11.77,0.505,0.512,0.4,0.4
srv-0225,2026-08-26,38.3,48.4,44.9,87.1,95.6,92.6,187.8,461.1,103.3,84.5,9.39,0.542,0.667,0.2,0.6
srv-0225,2026-08-27,41.1,54.2,49.6,87.7,99,95.0,204.7,390.5,112.6,92.1,10.24,0.669,0.82,0.6,0.4
srv-0225,2026-08-28,42.5,68.7,59.5,87.9,99,95.1,226.5,408.8,124.6,101.9,11.33,0.759,0.794,0.6,0.7
srv-0225,2026-08-29,24.1,40.1,34.5,83.9,99,93.7,126.0,270.4,69.3,56.7,6.3,0.579,0.306,0.4,0.2
srv-0225,2026-08-30,20.2,32.1,28.0,82.2,97.5,92.1,105.0,207.1,57.8,47.3,5.25,0.304,0.349,0.2,0.2
srv-0225,2026-08-31,37.6,48.1,44.5,87.7,99,95.0,232.3,621.1,127.8,104.5,11.61,0.829,0.678,0.6,0.6
srv-0225,2026-09-01,38.1,54.1,48.5,88.4,99,95.3,196.0,530.0,107.8,88.2,9.8,0.552,0.558,0.3,0.3
srv-0225,2026-09-02,34.1,52.3,45.9,86.6,99,94.6,148.2,341.5,81.5,66.7,7.41,0.667,0.551,0.3,0.4
srv-0225,2026-09-03,47.2,73.5,64.3,89.1,99,95.5,155.9,305.6,85.8,70.2,7.8,0.917,0.507,0.6,0.4
srv-0225,2026-09-04,40.7,53.9,49.3,88.9,99,95.5,199.3,542.4,109.6,89.7,9.96,0.61,0.471,0.5,0.3
srv-0225,2026-09-05,27.5,42.3,37.1,82.7,98.0,92.7,122.1,262.0,67.1,54.9,6.1,0.279,0.541,0.3,0.3
srv-0225,2026-09-06,22.7,29.8,27.3,83.0,98.1,92.8,138.7,364.3,76.3,62.4,6.93,0.313,0.375,0.3,0.4
srv-0226,2026-08-08,9.3,12.0,11.1,41.3,46.5,44.7,215.6,489.8,118.6,97.0,10.78,0.43,0.302,0.4,0.3
srv-0226,2026-08-09,11.1,14.0,13.0,41.6,50.0,47.1,257.9,498.2,141.8,116.0,12.89,0.487,0.429,0.4,0.4
srv-0226,2026-08-10,15.4,22.8,20.2,42.9,48.7,46.7,256.0,608.5,140.8,115.2,12.8,0.69,0.778,0.6,0.5
srv-0226,2026-08-11,16.2,24.4,21.5,44.1,52.4,49.5,341.8,735.5,188.0,153.8,17.09,0.918,0.442,0.7,0.2
srv-0226,2026-08-12,15.1,25.5,21.9,43.6,52.7,49.5,259.3,637.1,142.6,116.7,12.97,0.555,0.763,0.3,0.6
srv-0226,2026-08-13,11.8,19.4,16.7,42.3,48.4,46.3,224.9,424.1,123.7,101.2,11.24,0.439,0.738,0.3,0.5
srv-0226,2026-08-14,15.0,19.7,18.0,42.9,50.6,47.9,371.1,895.5,204.1,167.0,18.56,0.747,0.474,0.7,0.3
srv-0226,2026-08-15,8.8,11.4,10.5,40.8,47.5,45.2,171.6,432.1,94.4,77.2,8.58,0.51,0.517,0.5,0.4
srv-0226,2026-08-16,9.3,11.6,10.8,41.2,45.0,43.7,202.0,451.8,111.1,90.9,10.1,0.462,0.562,0.2,0.4
srv-0226,2026-08-17,14.6,22.4,19.7,43.6,53.1,49.8,360.1,926.0,198.1,162.1,18.01,0.763,0.431,0.6,0.4
srv-0226,2026-08-18,16.3,23.0,20.6,43.4,48.1,46.5,361.6,918.1,198.9,162.7,18.08,0.52,0.793,0.2,0.4
srv-0226,2026-08-19,15.6,24.3,21.2,44.1,52.3,49.4,397.7,964.9,218.7,179.0,19.88,0.841,0.679,0.4,0.5
srv-0226,2026-08-20,15.0,24.4,21.1,43.6,51.8,49.0,359.5,697.0,197.7,161.8,17.97,0.687,0.75,0.5,0.5
srv-0226,2026-08-21,14.7,18.7,17.3,43.2,49.1,47.0,340.3,769.4,187.2,153.1,17.01,0.756,0.668,0.3,0.4
srv-0226,2026-08-22,8.3,12.8,11.2,40.6,44.9,43.4,174.1,472.3,95.8,78.4,8.71,0.294,0.231,0.2,0.1
srv-0226,2026-08-23,9.5,21.9,17.6,40.8,43.7,42.7,179.9,806.2,99.0,81.0,9.0,0.577,0.643,0.4,0.5
srv-0226,2026-08-24,17.1,24.3,21.8,44.1,52.6,49.6,412.9,1147.6,227.1,185.8,20.65,0.506,0.908,0.3,0.9
srv-0226,2026-08-25,17.9,28.9,25.1,44.1,47.2,46.1,435.0,994.7,239.2,195.7,21.75,0.682,0.608,0.4,0.2
srv-0226,2026-08-26,12.3,17.0,15.4,42.3,49.9,47.2,296.2,578.3,162.9,133.3,14.81,0.586,0.51,0.3,0.4
srv-0226,2026-08-27,18.1,26.2,23.4,44.1,48.1,46.7,447.9,999.1,246.3,201.5,22.39,0.628,0.691,0.5,0.4
srv-0226,2026-08-28,13.9,23.2,20.0,42.7,48.3,46.4,277.6,522.1,152.7,124.9,13.88,0.664,0.647,0.6,0.4
srv-0226,2026-08-29,10.4,14.9,13.4,41.1,47.3,45.1,200.0,536.9,110.0,90.0,10.0,0.534,0.391,0.3,0.3
srv-0226,2026-08-30,10.8,14.3,13.0,41.2,48.7,46.0,240.2,652.2,132.1,108.1,12.01,0.399,0.412,0.4,0.3
srv-0226,2026-08-31,14.6,21.6,19.2,43.4,48.9,46.9,412.8,952.9,227.0,185.8,20.64,0.703,0.834,0.6,0.4
srv-0226,2026-09-01,14.0,23.2,20.0,42.6,45.4,44.4,320.2,599.9,176.1,144.1,16.01,0.572,0.454,0.4,0.3
srv-0226,2026-09-02,15.8,26.6,22.8,43.6,50.3,47.9,264.8,689.0,145.6,119.1,13.24,0.573,0.807,0.4,0.7
srv-0226,2026-09-03,16.7,27.7,23.9,43.9,47.3,46.1,272.9,674.9,150.1,122.8,13.65,0.801,0.825,0.4,0.8
srv-0226,2026-09-04,14.1,22.9,19.8,43.2,46.9,45.6,384.1,789.6,211.3,172.9,19.21,0.528,0.615,0.5,0.5
srv-0226,2026-09-05,9.2,13.0,11.7,40.7,49.0,46.1,215.7,549.4,118.7,97.1,10.79,0.417,0.308,0.3,0.2
srv-0226,2026-09-06,7.3,11.6,10.1,40.5,44.5,43.1,180.6,352.7,99.3,81.3,9.03,0.328,0.433,0.2,0.4
srv-0228,2026-08-08,13.7,20.6,18.2,29.8,35.1,33.3,19.5,45.8,10.7,8.8,0.98,0.426,0.293,0.4,0.2
srv-0228,2026-08-09,11.6,18.3,15.9,29.7,34.0,32.5,15.8,34.0,8.7,7.1,0.79,0.522,0.34,0.2,0.3
srv-0228,2026-08-10,19.0,27.8,24.7,31.5,37.9,35.6,38.4,84.9,21.1,17.3,1.92,0.789,0.696,0.5,0.7
srv-0228,2026-08-11,18.9,56.1,43.1,31.8,35.7,34.3,41.6,141.2,22.9,18.7,2.08,1.778,0.823,1.4,0.6
srv-0228,2026-08-12,20.5,34.4,29.5,31.5,35.0,33.8,27.0,75.4,14.9,12.2,1.35,0.925,0.718,0.4,0.5
srv-0228,2026-08-13,19.4,27.6,24.7,31.1,37.9,35.5,30.7,81.0,16.9,13.8,1.53,0.766,0.636,0.3,0.6
srv-0228,2026-08-14,23.2,39.5,33.8,31.9,36.8,35.1,41.2,105.7,22.7,18.5,2.06,1.019,0.583,0.9,0.5
srv-0228,2026-08-15,14.2,20.7,18.4,30.3,35.2,33.5,24.8,51.1,13.6,11.1,1.24,0.744,0.35,0.5,0.3
srv-0228,2026-08-16,13.1,22.2,19.1,29.6,32.2,31.3,21.5,48.0,11.8,9.7,1.08,0.375,0.28,0.3,0.2
srv-0228,2026-08-17,19.6,25.8,23.6,31.3,35.0,33.7,27.5,65.3,15.1,12.4,1.38,0.93,0.611,0.6,0.4
srv-0228,2026-08-18,18.0,22.5,20.9,31.0,34.4,33.2,30.4,75.4,16.7,13.7,1.52,0.597,0.357,0.4,0.3
srv-0228,2026-08-19,20.4,32.6,28.3,31.1,33.3,32.6,24.7,46.7,13.6,11.1,1.23,0.976,0.629,0.7,0.2
srv-0228,2026-08-20,20.9,28.2,25.6,32.1,33.9,33.3,31.6,84.1,17.4,14.2,1.58,0.684,0.746,0.5,0.5
srv-0228,2026-08-21,20.5,34.0,29.2,31.0,35.5,34.0,31.6,60.4,17.4,14.2,1.58,0.676,0.433,0.4,0.2
srv-0228,2026-08-22,14.4,22.9,19.9,30.1,34.7,33.0,19.4,44.4,10.7,8.7,0.97,0.424,0.467,0.2,0.3
srv-0228,2026-08-23,12.2,16.3,14.9,29.5,34.0,32.4,14.2,26.0,7.8,6.4,0.71,0.609,0.364,0.5,0.3
srv-0228,2026-08-24,20.9,30.5,27.1,31.5,36.2,34.5,38.3,82.4,21.1,17.2,1.92,0.533,0.505,0.4,0.2
srv-0228,2026-08-25,25.1,40.1,34.9,32.1,34.1,33.4,29.9,56.3,16.4,13.4,1.49,0.63,0.528,0.4,0.4
srv-0228,2026-08-26,18.5,24.4,22.4,31.1,34.2,33.1,24.1,51.5,13.3,10.9,1.21,0.922,0.41,0.8,0.4
srv-0228,2026-08-27,16.6,45.9,35.6,30.9,35.3,33.7,25.7,118.7,14.2,11.6,1.29,1.056,0.811,0.7,0.5
srv-0228,2026-08-28,19.5,28.0,25.0,31.6,35.2,34.0,29.9,66.8,16.4,13.5,1.5,1.029,0.399,0.4,0.3
srv-0228,2026-08-29,12.7,32.8,25.7,29.5,34.5,32.8,14.7,61.1,8.1,6.6,0.74,0.658,0.565,0.5,0.6
srv-0228,2026-08-30,12.1,17.1,15.4,29.5,34.2,32.5,21.1,41.3,11.6,9.5,1.06,0.319,0.339,0.2,0.2
srv-0228,2026-08-31,16.2,27.1,23.3,30.9,32.5,31.9,32.4,63.6,17.8,14.6,1.62,0.823,0.294,0.4,0.3
srv-0228,2026-09-01,23.8,36.6,32.2,31.9,37.5,35.6,42.2,110.6,23.2,19.0,2.11,0.6,0.399,0.3,0.4
srv-0228,2026-09-02,19.8,25.6,23.6,31.4,33.8,33.0,28.6,58.5,15.7,12.9,1.43,0.705,0.675,0.3,0.5
srv-0228,2026-09-03,21.2,27.6,25.3,31.4,38.3,35.9,37.8,93.6,20.8,17.0,1.89,0.932,0.653,0.8,0.3
srv-0228,2026-09-04,18.1,25.4,22.8,31.2,34.3,33.2,32.5,64.5,17.9,14.6,1.63,0.997,0.482,0.6,0.5
srv-0228,2026-09-05,14.8,23.0,20.1,30.0,34.1,32.6,22.7,41.8,12.5,10.2,1.13,0.632,0.274,0.6,0.1
srv-0228,2026-09-06,14.1,19.9,17.9,29.7,33.4,32.1,17.6,33.0,9.7,7.9,0.88,0.361,0.401,0.3,0.4
srv-0229,2026-08-08,4.5,10.1,8.1,63.8,72.2,69.2,21.7,100.1,11.9,9.8,1.08,1.383,0.63,0.9,0.5
srv-0229,2026-08-09,3.5,5.3,4.6,62.2,73.7,69.7,19.6,36.7,10.8,8.8,0.98,0.481,0.257,0.2,0.2
srv-0229,2026-08-10,6.0,8.9,7.9,67.2,77.5,73.9,43.0,118.0,23.7,19.4,2.15,1.064,0.349,0.4,0.2
srv-0229,2026-08-11,6.0,8.2,7.4,66.6,80.7,75.8,40.3,101.6,22.2,18.1,2.02,0.756,0.681,0.3,0.7
srv-0229,2026-08-12,6.9,9.7,8.7,67.9,82.0,77.0,40.0,90.2,22.0,18.0,2.0,1.166,0.599,0.7,0.6
srv-0229,2026-08-13,5.7,7.3,6.7,65.6,69.6,68.2,43.1,81.0,23.7,19.4,2.15,0.746,0.515,0.5,0.3
srv-0229,2026-08-14,5.4,9.1,7.8,66.5,71.0,69.4,32.1,68.8,17.6,14.4,1.6,0.887,0.331,0.8,0.2
srv-0229,2026-08-15,3.4,4.9,4.4,62.2,66.5,65.0,26.8,59.2,14.8,12.1,1.34,0.411,0.232,0.3,0.2
srv-0229,2026-08-16,3.6,5.3,4.7,62.4,68.0,66.1,20.6,49.1,11.4,9.3,1.03,0.58,0.363,0.5,0.3
srv-0229,2026-08-17,6.2,9.7,8.5,67.3,79.1,75.0,37.0,79.5,20.4,16.7,1.85,0.919,0.573,0.6,0.3
srv-0229,2026-08-18,6.9,8.9,8.2,67.4,77.5,74.0,37.5,90.1,20.6,16.9,1.87,0.903,0.484,0.6,0.3
